100000000, 3.079568
200000000, 6.171139
300000000, 9.142299
400000000, 12.495987
500000000, 15.322362
600000000, 18.667056
700000000, 21.196442
800000000, 25.559300
900000000, 28.518634
1000000000, 32.847546
1100000000, 77.930692
1200000000, 148.599888
1300000000, 187.801708
1400000000, 246.496012
1500000000, 289.301691
