100000000, 3.107935
200000000, 6.241437
300000000, 9.631196
400000000, 12.430669
500000000, 15.256826
600000000, 19.322630
700000000, 22.095468
800000000, 24.886312
900000000, 27.706288
1000000000, 30.667014
1100000000, 33.849104
1200000000, 38.541852
1300000000, 41.852368
1400000000, 46.293893
1500000000, 49.195300
