100000000, 4.978505
200000000, 7.670317
300000000, 11.147209
400000000, 14.552480
500000000, 18.367688
600000000, 21.996029
700000000, 27.640341
800000000, 30.344151
900000000, 35.566851
1000000000, 38.182287
1100000000, 40.200281
1200000000, 43.820486
1300000000, 48.780931
1400000000, 50.990265
1500000000, 58.290160
